Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	rnti	tbSize	mcs	rv	SINR(dB)	corrupt	TBler	bwpId
2.95696	UL	295	6	1	0	13	1	1	28644	27	0	30.0092	1	1	0
2.95696	UL	295	6	1	0	13	1	1	28644	27	0	30.0092	1	1	0
2.95946	UL	295	9	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.95946	UL	295	9	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.963	DL	296	2	1	1	13	1	1	661	27	0	51.7991	0	0	0
2.96896	UL	296	8	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.96896	UL	296	8	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.97196	UL	297	1	1	0	13	1	1	28644	27	0	30.0092	1	1	0
2.97196	UL	297	1	1	0	13	1	1	28644	27	0	30.0092	1	1	0
2.97446	UL	297	4	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.97446	UL	297	4	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.978	DL	297	7	1	1	13	1	1	661	27	0	51.7991	0	0	0
2.98396	UL	298	3	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.98396	UL	298	3	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.98696	UL	298	6	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.98696	UL	298	6	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.98746	UL	298	7	0	0	13	1	1	4642	27	0	36.0903	0	0	0
2.98946	UL	298	9	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.98946	UL	298	9	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.993	DL	299	2	1	1	13	1	1	661	27	0	51.7991	0	0	0
2.99896	UL	299	8	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.99896	UL	299	8	1	0	13	1	1	119	25	0	53.4019	0	0	0
3.00196	UL	300	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
3.00196	UL	300	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
3.00246	UL	300	2	0	0	13	1	1	4642	27	0	36.0903	0	0	0
3.00446	UL	300	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
3.00446	UL	300	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
3.008	DL	300	7	1	1	13	1	1	794	27	0	50.7822	0	0	0
3.01396	UL	301	3	1	0	13	1	1	119	25	0	53.4019	0	0	0
3.01396	UL	301	3	1	0	13	1	1	119	25	0	53.4019	0	0	0
3.01696	UL	301	6	1	0	13	1	1	35276	27	0	29.5135	1	1	0
3.01696	UL	301	6	1	0	13	1	1	35276	27	0	29.5135	1	1	0
3.01746	UL	301	7	0	0	13	1	1	4642	27	0	36.0903	0	0	0
3.01746	UL	301	7	0	0	13	1	1	4642	27	0	36.0903	0	0	0
3.01946	UL	301	9	0	0	13	1	1	35276	27	1	29.5135	0	0	0
3.01946	UL	301	9	0	0	13	1	1	35276	27	1	29.5135	0	0	0
3.0205	DL	302	0	0	1	13	1	1	129	27	0	60.4019	0	0	0
3.02146	UL	302	1	0	0	13	1	1	35276	27	0	29.5135	1	1	0
3.02196	UL	302	1	1	0	13	1	1	4661	25	0	35.6298	0	0	0
3.023	DL	302	2	1	1	13	1	1	661	27	0	51.7991	0	0	0
3.02396	UL	302	3	1	0	13	1	1	35276	27	1	29.5135	0	0	0
3.02646	UL	302	6	0	0	13	1	1	119	25	0	53.4019	0	0	0
3.02646	UL	302	6	0	0	13	1	1	119	25	0	53.4019	0	0	0
3.02696	UL	302	6	1	0	13	1	1	3926	25	0	36.4669	0	0	0
3.02696	UL	302	6	1	0	13	1	1	3926	25	0	36.4669	0	0	0
3.02946	UL	302	9	0	0	13	1	1	35276	27	0	29.5135	1	1	0
3.02946	UL	302	9	0	0	13	1	1	35276	27	0	29.5135	1	1	0
3.02996	UL	302	9	1	0	13	1	1	4642	27	0	36.0903	0	0	0
3.02996	UL	302	9	1	0	13	1	1	4642	27	0	36.0903	0	0	0
3.0305	DL	303	0	0	1	13	1	1	129	27	0	60.4019	0	0	0
3.03146	UL	303	1	0	0	13	1	1	35276	27	0	29.5135	1	1	0
3.03196	UL	303	1	1	0	13	1	1	35276	27	1	29.5135	0	0	0
3.03196	UL	303	1	1	0	13	1	1	35276	27	1	29.5135	0	0	0
3.03246	UL	303	2	0	0	13	1	1	4661	25	0	35.6298	0	0	0
3.033	DL	303	2	1	1	13	1	1	129	27	0	60.4019	0	0	0
3.03346	DL	303	3	0	1	12	1	1	119	27	0	60.4019	0	0	0
3.03396	UL	303	3	1	0	13	1	1	35276	27	1	29.5135	0	0	0
3.03446	UL	303	4	0	0	13	1	1	28696	25	0	29.9312	0	0	0
3.03446	UL	303	4	0	0	13	1	1	28696	25	0	29.9312	0	0	0
3.0355	DL	303	5	0	1	13	1	1	661	27	0	51.7991	0	0	0
3.03646	UL	303	6	0	0	13	1	1	119	25	0	53.4019	0	0	0
3.03646	UL	303	6	0	0	13	1	1	119	25	0	53.4019	0	0	0
3.03696	UL	303	6	1	0	13	1	1	3926	25	0	36.4669	0	0	0
3.03696	UL	303	6	1	0	13	1	1	3926	25	0	36.4669	0	0	0
3.038	DL	303	7	1	1	13	1	1	129	27	0	60.4019	0	0	0
3.03896	UL	303	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
3.03896	UL	303	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
3.03946	UL	303	9	0	0	13	1	1	7692	27	0	33.2855	0	0	0
3.03946	UL	303	9	0	0	13	1	1	7692	27	0	33.2855	0	0	0
3.0405	DL	304	0	0	1	13	1	1	129	27	0	60.4019	0	0	0
3.04146	UL	304	1	0	0	13	1	1	2121	27	0	39.8607	0	0	0
3.04146	UL	304	1	0	0	13	1	1	2121	27	0	39.8607	0	0	0
3.04196	UL	304	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
3.04196	UL	304	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
3.04246	UL	304	2	0	0	13	1	1	4642	27	0	36.0903	0	0	0
3.04246	UL	304	2	0	0	13	1	1	4642	27	0	36.0903	0	0	0
3.043	DL	304	2	1	1	13	1	1	129	27	0	60.4019	0	0	0
3.04346	DL	304	3	0	1	12	1	1	119	27	0	60.4019	0	0	0
3.04396	UL	304	3	1	0	13	1	1	28644	27	0	30.0092	1	1	0
3.04396	UL	304	3	1	0	13	1	1	28644	27	0	30.0092	1	1	0
3.04446	UL	304	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
3.04446	UL	304	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
3.04496	UL	304	4	1	0	13	1	1	28696	25	0	29.9312	0	0	0
3.0455	DL	304	5	0	1	13	1	1	129	27	0	60.4019	0	0	0
3.04596	DL	304	5	1	1	12	1	1	119	27	0	60.4019	0	0	0
3.04646	UL	304	6	0	0	13	1	1	28644	27	1	30.0092	0	0	0
3.04646	UL	304	6	0	0	13	1	1	28644	27	1	30.0092	0	0	0
3.04696	UL	304	6	1	0	13	1	1	119	25	0	53.4019	0	0	0
3.04696	UL	304	6	1	0	13	1	1	119	25	0	53.4019	0	0	0
3.048	DL	304	7	1	1	13	1	1	395	27	0	53.7983	0	0	0
3.04846	DL	304	8	0	1	12	1	1	119	27	0	60.4019	0	0	0
3.04896	UL	304	8	1	0	13	1	1	119	25	0	53.4019	0	0	0
3.04896	UL	304	8	1	0	13	1	1	119	25	0	53.4019	0	0	0
3.04946	UL	304	9	0	0	13	1	1	10609	27	0	31.435	0	0	0
3.04946	UL	304	9	0	0	13	1	1	10609	27	0	31.435	0	0	0
3.05146	UL	305	1	0	0	13	1	1	10609	27	0	31.435	0	0	0
3.05146	UL	305	1	0	0	13	1	1	10609	27	0	31.435	0	0	0
3.05196	UL	305	1	1	0	13	1	1	20556	27	0	29.7896	0	0.434501	0
3.05196	UL	305	1	1	0	13	1	1	20556	27	0	29.7896	0	0.434501	0
3.053	DL	305	2	1	1	13	1	1	262	27	0	55.886	0	0	0
3.05346	DL	305	3	0	1	12	1	1	242	27	0	55.886	0	0	0
3.05396	UL	305	3	1	0	13	1	1	5570	27	0	35.1288	0	0	0
3.05446	UL	305	4	0	0	13	1	1	20556	27	0	29.7896	0	0.434501	0
3.0555	DL	305	5	0	1	13	1	1	395	27	0	53.7983	0	0	0
3.05896	UL	305	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
3.05896	UL	305	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
3.06196	UL	306	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
3.06196	UL	306	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
3.06246	UL	306	2	0	0	13	1	1	20290	27	0	29.7879	1	0.434501	0
3.06246	UL	306	2	0	0	13	1	1	20290	27	0	29.7879	1	0.434501	0
3.06446	UL	306	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
3.06446	UL	306	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
3.06646	UL	306	6	0	0	13	1	1	20290	27	1	29.7879	0	0	0
3.06646	UL	306	6	0	0	13	1	1	20290	27	1	29.7879	0	0	0
3.06846	DL	306	8	0	1	12	1	1	856	27	0	50.5173	0	0	0
3.07396	UL	307	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
3.07396	UL	307	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
3.07696	UL	307	6	1	0	13	1	1	35276	27	0	29.5135	1	1	0
3.07696	UL	307	6	1	0	13	1	1	35276	27	0	29.5135	1	1	0
3.07746	UL	307	7	0	0	13	1	1	20290	27	0	29.7879	1	0.434501	0
3.07746	UL	307	7	0	0	13	1	1	20290	27	0	29.7879	1	0.434501	0
3.07946	UL	307	9	0	0	13	1	1	35276	27	1	29.5135	0	0	0
3.07946	UL	307	9	0	0	13	1	1	35276	27	1	29.5135	0	0	0
3.08146	UL	308	1	0	0	13	1	1	20290	27	1	29.7879	0	0	0
3.08146	UL	308	1	0	0	13	1	1	20290	27	1	29.7879	0	0	0
3.08346	DL	308	3	0	1	12	1	1	1470	27	0	48.1348	0	0	0
3.08896	UL	308	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
3.08896	UL	308	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
3.09196	UL	309	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
3.09196	UL	309	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
3.09246	UL	309	2	0	0	13	1	1	20290	27	0	29.7879	0	0.434501	0
3.09246	UL	309	2	0	0	13	1	1	20290	27	0	29.7879	0	0.434501	0
3.09446	UL	309	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
3.09446	UL	309	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
3.0955	DL	309	5	0	1	13	1	1	395	27	0	53.7983	0	0	0
3.09646	UL	309	6	0	0	13	1	1	28644	27	0	30.0092	1	1	0
3.098	DL	309	7	1	1	13	1	1	528	27	0	52.9767	0	0	0
3.09896	UL	309	8	1	0	13	1	1	28644	27	1	30.0092	0	0	0
3.10146	UL	310	1	0	0	13	1	1	119	25	0	53.4019	0	0	0
3.10146	UL	310	1	0	0	13	1	1	119	25	0	53.4019	0	0	0
3.10196	UL	310	1	1	0	13	1	1	5519	25	0	34.6875	0	0	0
3.10196	UL	310	1	1	0	13	1	1	5519	25	0	34.6875	0	0	0
3.10446	UL	310	4	0	0	13	1	1	5570	27	0	35.1288	0	0	0
3.1055	DL	310	5	0	1	13	1	1	129	27	0	60.4019	0	0	0
3.11646	UL	311	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
3.11646	UL	311	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
3.11846	DL	311	8	0	1	12	1	1	119	27	0	60.4019	0	0	0
3.57896	UL	357	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
3.57896	UL	357	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
3.618	DL	361	7	1	1	13	1	1	129	27	0	60.4019	0	0	0
4.00446	UL	400	4	0	0	13	1	1	129	27	0	53.4019	0	0	0
4.00446	UL	400	4	0	0	13	1	1	129	27	0	53.4019	0	0	0
4.58096	DL	458	0	1	1	12	1	1	119	27	0	60.4019	0	0	0
4.58646	UL	458	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
4.58646	UL	458	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
